date,nasdaq,sox,vix,us_rate,usd_krw
2019-04-23,8120.81982421875,1574.050048828125,12.279999732971191,,1142.0
2019-04-24,8102.009765625,1589.02001953125,13.140000343322754,,1155.260009765625
2019-04-25,8118.68017578125,1560.3199462890625,13.25,,1159.0
2019-04-26,8146.39990234375,1547.4000244140625,12.729999542236328,,
2019-04-28,,,,,1157.72998046875
2019-04-29,8161.85009765625,1544.43994140625,13.109999656677246,,1158.7900390625
2019-04-30,8095.39013671875,1556.1800537109375,13.119999885559082,,1163.260009765625
2019-05-01,8049.64013671875,1543.47998046875,14.800000190734863,2.39,1164.6700439453125
2019-05-02,8036.77001953125,1560.6099853515625,14.420000076293945,,1166.1099853515625
2019-05-03,8164.0,1570.699951171875,12.869999885559082,,
2019-05-05,,,,,1163.3299560546875
2019-05-06,8123.2900390625,1543.72998046875,15.4399995803833,,1168.050048828125
2019-05-07,7963.759765625,1506.3199462890625,19.31999969482422,,1171.300048828125
2019-05-08,7943.31982421875,1494.47998046875,19.399999618530273,,1172.18994140625
2019-05-09,7910.58984375,1476.800048828125,19.100000381469727,,1179.18994140625
2019-05-10,7916.93994140625,1478.8699951171875,16.040000915527344,,
2019-05-12,,,,,1174.4200439453125
2019-05-13,7647.02001953125,1408.949951171875,20.549999237060547,,1187.1800537109375
2019-05-14,7734.490234375,1442.8299560546875,18.059999465942383,,1186.9300537109375
2019-05-15,7822.14990234375,1454.5,16.440000534057617,,1186.0400390625
2019-05-16,7898.0498046875,1430.1099853515625,15.289999961853027,,1190.489990234375
2019-05-17,7816.27978515625,1402.010009765625,15.960000038146973,,
2019-05-19,,,,,1193.8299560546875
2019-05-20,7702.3798828125,1345.5799560546875,16.309999465942383,,1193.3299560546875
2019-05-21,7785.72021484375,1374.2099609375,14.949999809265137,,
2019-05-22,7750.83984375,1345.0400390625,14.75,,1188.800048828125
2019-05-23,7628.27978515625,1322.8399658203125,16.920000076293945,,1188.800048828125
2019-05-24,7637.009765625,1311.969970703125,15.850000381469727,,
2019-05-26,,,,,1185.0
2019-05-27,,,,,1182.31005859375
2019-05-28,7607.35009765625,1300.300048828125,17.5,,1187.5799560546875
2019-05-29,7547.31005859375,1305.5699462890625,17.899999618530273,,1192.2099609375
2019-05-30,7567.72021484375,1315.2900390625,17.299999237060547,,1188.3800048828125
2019-05-31,7453.14990234375,1296.1800537109375,18.709999084472656,,
2019-06-01,,,,2.38,
2019-06-02,,,,,1187.8699951171875
